time,amplitude
15.492,-0.715
15.496,-0.575
15.5,-0.45
15.504,-0.38
15.508,-0.365
15.512,-0.385
15.516,-0.385
15.52,-0.4
15.524,-0.4
15.528,-0.38
15.532,-0.38
15.536,-0.385
15.54,-0.395
15.544,-0.395
15.548,-0.385
15.552,-0.4
15.556,-0.395
15.56,-0.39
15.564,-0.395
15.568,-0.405
15.572,-0.415
15.576,-0.425
15.58,-0.425
15.584,-0.42
15.588,-0.395
15.592,-0.43
15.596,-0.42
15.6,-0.445
15.604,-0.46
15.608,-0.495
15.612,-0.52
15.616,-0.505
15.62,-0.52
15.624,-0.555
15.628,-0.56
15.632,-0.57
15.636,-0.595
15.64,-0.615
15.644,-0.62
15.648,-0.655
15.652,-0.655
15.656,-0.685
15.66,-0.73
15.664,-0.73
15.668,-0.77
15.672,-0.785
15.676,-0.775
15.68,-0.79
15.684,-0.81
15.688,-0.815
15.692,-0.85
15.696,-0.865
15.7,-0.895
15.704,-0.885
15.708,-0.92
15.712,-0.955
15.716,-0.955
15.72,-0.94
15.724,-0.895
15.728,-0.885
15.732,-0.875
15.736,-0.83
15.74,-0.79
15.744,-0.76
15.748,-0.735
15.752,-0.67
15.756,-0.635
15.76,-0.565
15.764,-0.505
15.768,-0.435
15.772,-0.385
15.776,-0.37
15.78,-0.335
15.784,-0.3
15.788,-0.285
15.792,-0.275
15.796,-0.27
15.8,-0.27
15.804,-0.26
15.808,-0.235
15.812,-0.235
15.816,-0.24
15.82,-0.22
15.824,-0.22
15.828,-0.245
15.832,-0.255
15.836,-0.255
15.84,-0.275
15.844,-0.275
15.848,-0.285
15.852,-0.275
15.856,-0.265
15.86,-0.24
15.864,-0.24
15.868,-0.24
15.872,-0.255
15.876,-0.265
15.88,-0.285
15.884,-0.285
15.888,-0.285
15.892,-0.29
15.896,-0.285
15.9,-0.295
15.904,-0.28
15.908,-0.27
15.912,-0.26
15.916,-0.26
15.92,-0.27
15.924,-0.275
15.928,-0.275
15.932,-0.28
15.936,-0.285
15.94,-0.27
15.944,-0.295
15.948,-0.285
15.952,-0.27
15.956,-0.29
15.96,-0.29
15.964,-0.315
15.968,-0.305
15.972,-0.2
15.976,0.13
15.98,0.54
15.984,0.855
15.988,1.055
15.992,0.865
15.996,0.025
16.0,-0.92
16.004,-1.575
16.008,-1.77
16.012,-1.715
16.016,-1.51
16.02,-1.18
16.024,-0.84
16.028,-0.575
16.032,-0.405
16.036,-0.315
16.04,-0.28
16.044,-0.25
16.048,-0.24
16.052,-0.24
16.056,-0.27
16.06,-0.235
16.064,-0.26
16.068,-0.285
16.072,-0.245
16.076,-0.255
16.08,-0.245
16.084,-0.235
16.088,-0.22
16.092,-0.24
16.096,-0.255
16.1,-0.25
16.104,-0.235
16.108,-0.255
16.112,-0.26
16.116,-0.28
16.12,-0.285
16.124,-0.275
16.128,-0.265
16.132,-0.28
16.136,-0.275
16.14,-0.27
16.144,-0.305
16.148,-0.335
16.152,-0.335
16.156,-0.37
16.16,-0.39
16.164,-0.4
16.168,-0.43
16.172,-0.445
16.176,-0.46
16.18,-0.44
16.184,-0.48
16.188,-0.48
16.192,-0.515
16.196,-0.52
16.2,-0.54
16.204,-0.56
16.208,-0.59
16.212,-0.585
16.216,-0.575
16.22,-0.575
16.224,-0.555
16.228,-0.57
16.232,-0.61
16.236,-0.6
16.24,-0.575
16.244,-0.565
16.248,-0.525
16.252,-0.475
16.256,-0.415
16.26,-0.35
16.264,-0.29
16.268,-0.245
16.272,-0.18
16.276,-0.155
16.28,-0.145
16.284,-0.115
16.288,-0.095
16.292,-0.1
16.296,-0.07
16.3,-0.04
16.304,-0.02
16.308,-0.02
16.312,-0.005
16.316,-0.02
16.32,-0.005
16.324,-0.07
16.328,-0.095
16.332,-0.1
16.336,-0.11
16.34,-0.105
16.344,-0.125
16.348,-0.12
16.352,-0.12
16.356,-0.1
16.36,-0.12
16.364,-0.12
16.368,-0.125
16.372,-0.14
16.376,-0.16
16.38,-0.14
16.384,-0.13
16.388,-0.125
16.392,-0.14
16.396,-0.175
16.4,-0.175
16.404,-0.18
16.408,-0.15
16.412,-0.175
16.416,-0.21
16.42,-0.215
16.424,-0.215
16.428,-0.205
16.432,-0.18
16.436,-0.17
16.44,-0.17
16.444,-0.185
16.448,-0.17
16.452,-0.175
16.456,-0.205
16.46,-0.21
16.464,-0.21
16.468,-0.195
16.472,-0.16
16.476,-0.145
16.48,-0.145
16.484,-0.09
16.488,-0.01
16.492,0.035
16.496,0.095
16.5,0.115
16.504,0.075
16.508,0.1
16.512,0.09
16.516,0.11
16.52,0.08
16.524,0.04
16.528,0.0
16.532,-0.05
16.536,-0.12
16.54,-0.15
16.544,-0.175
16.548,-0.17
16.552,-0.225
16.556,-0.305
16.56,-0.3
16.564,-0.28
16.568,-0.225
16.572,-0.185
16.576,-0.155
16.58,-0.11
16.584,-0.06
16.588,0.075
16.592,0.34
16.596,0.705
16.6,1.015
16.604,1.22
16.608,1.25
16.612,0.79
16.616,-0.12
16.62,-0.945
16.624,-1.415
16.628,-1.515
16.632,-1.435
16.636,-1.315
16.64,-1.12
16.644,-0.845
16.648,-0.585
16.652,-0.455
16.656,-0.425
16.66,-0.415
16.664,-0.355
16.668,-0.33
16.672,-0.31
16.676,-0.32
16.68,-0.325
16.684,-0.32
16.688,-0.315
16.692,-0.32
16.696,-0.295
16.7,-0.26
16.704,-0.28
16.708,-0.305
16.712,-0.335
16.716,-0.35
16.72,-0.36
16.724,-0.35
16.728,-0.375
16.732,-0.405
16.736,-0.4
16.74,-0.42
16.744,-0.48
16.748,-0.53
16.752,-0.52
16.756,-0.52
16.76,-0.495
16.764,-0.54
16.768,-0.625
16.772,-0.68
16.776,-0.67
16.78,-0.69
16.784,-0.695
16.788,-0.715
16.792,-0.69
16.796,-0.75
16.8,-0.8
16.804,-0.815
16.808,-0.815
16.812,-0.845
16.816,-0.89
16.82,-0.915
16.824,-0.925
16.828,-0.955
16.832,-0.975
16.836,-0.96
16.84,-0.96
16.844,-1.0
16.848,-1.03
16.852,-1.07
16.856,-1.09
16.86,-1.08
16.864,-1.095
16.868,-1.11
16.872,-1.07
16.876,-1.04
16.88,-1.02
16.884,-0.96
16.888,-0.92
16.892,-0.875
16.896,-0.81
16.9,-0.78
16.904,-0.72
16.908,-0.695
16.912,-0.64
16.916,-0.6
16.92,-0.565
16.924,-0.505
16.928,-0.445
16.932,-0.42
16.936,-0.44
16.94,-0.44
16.944,-0.445
16.948,-0.42
16.952,-0.415
16.956,-0.395
16.96,-0.355
16.964,-0.355
16.968,-0.36
16.972,-0.34
16.976,-0.31
16.98,-0.31
16.984,-0.315
16.988,-0.36
16.992,-0.36
16.996,-0.37
17.0,-0.365
17.004,-0.365
17.008,-0.375
17.012,-0.36
17.016,-0.35
17.02,-0.345
17.024,-0.34
17.028,-0.36
17.032,-0.36
17.036,-0.4
17.04,-0.41
17.044,-0.425
17.048,-0.425
17.052,-0.425
17.056,-0.41
17.06,-0.41
17.064,-0.41
17.068,-0.4
17.072,-0.43
17.076,-0.445
17.08,-0.45
17.084,-0.45
17.088,-0.46
17.092,-0.49
17.096,-0.48
17.1,-0.475
17.104,-0.47
17.108,-0.475
17.112,-0.475
17.116,-0.485
17.12,-0.515
17.124,-0.505
17.128,-0.515
17.132,-0.495
17.136,-0.51
17.14,-0.5
17.144,-0.5
17.148,-0.5
17.152,-0.5
17.156,-0.505
17.16,-0.515
17.164,-0.545
17.168,-0.555
17.172,-0.54
17.176,-0.525
17.18,-0.525
17.184,-0.535
17.188,-0.535
17.192,-0.515
17.196,-0.51
17.2,-0.505
17.204,-0.535
17.208,-0.53
17.212,-0.54
17.216,-0.54
17.22,-0.54
17.224,-0.535
17.228,-0.545
17.232,-0.54
17.236,-0.54
17.24,-0.525
17.244,-0.525
17.248,-0.525
17.252,-0.56
17.256,-0.565
17.26,-0.56
17.264,-0.55
17.268,-0.535
17.272,-0.53
17.276,-0.54
17.28,-0.53
17.284,-0.52
17.288,-0.51
17.292,-0.53
17.296,-0.55
17.3,-0.555
17.304,-0.57
17.308,-0.54
17.312,-0.565
17.316,-0.525
17.32,-0.54
17.324,-0.535
17.328,-0.525
17.332,-0.52
17.336,-0.525
17.34,-0.545
17.344,-0.565
17.348,-0.555
17.352,-0.56
17.356,-0.545
17.36,-0.57
17.364,-0.55
17.368,-0.555
17.372,-0.54
17.376,-0.54
17.38,-0.52
17.384,-0.54
17.388,-0.55
17.392,-0.57
17.396,-0.58
17.4,-0.56
17.404,-0.54
17.408,-0.54
17.412,-0.55
17.416,-0.57
17.42,-0.545
17.424,-0.525
17.428,-0.525
17.432,-0.485
17.436,-0.46
17.44,-0.45
17.444,-0.435
17.448,-0.425
17.452,-0.395
17.456,-0.365
17.46,-0.35
17.464,-0.36
17.468,-0.365
17.472,-0.375
17.476,-0.375
17.48,-0.395
17.484,-0.435
17.488,-0.455
17.492,-0.485
17.496,-0.49
17.5,-0.5
17.504,-0.515
17.508,-0.54
17.512,-0.57
17.516,-0.62
17.52,-0.62
17.524,-0.64
17.528,-0.61
17.532,-0.615
17.536,-0.585
17.54,-0.51
17.544,-0.43
17.548,-0.3
17.552,-0.075
17.556,0.23
17.56,0.455
17.564,0.56
17.568,0.645
17.572,0.47
17.576,-0.19
17.58,-1.09
17.584,-1.72
17.588,-1.94
17.592,-1.905
17.596,-1.73
17.6,-1.455
17.604,-1.165
17.608,-0.97
17.612,-0.815
17.616,-0.725
17.62,-0.66
17.624,-0.635
17.628,-0.63
17.632,-0.615
17.636,-0.62
17.64,-0.605
17.644,-0.62
17.648,-0.63
17.652,-0.63
17.656,-0.63
17.66,-0.64
17.664,-0.635
17.668,-0.625
17.672,-0.64
17.676,-0.63
17.68,-0.625
17.684,-0.64
17.688,-0.615
17.692,-0.64
17.696,-0.675
17.7,-0.695
17.704,-0.675
17.708,-0.685
17.712,-0.7
17.716,-0.725
17.72,-0.71
17.724,-0.705
17.728,-0.71
17.732,-0.71
17.736,-0.725
17.74,-0.73
17.744,-0.77
17.748,-0.79
17.752,-0.79
17.756,-0.775
17.76,-0.815
17.764,-0.815
17.768,-0.82
17.772,-0.85
17.776,-0.83
17.78,-0.86
17.784,-0.91
17.788,-0.96
17.792,-0.945
17.796,-0.99
17.8,-0.985
17.804,-1.0
17.808,-0.99
17.812,-1.01
17.816,-1.01
17.82,-1.005
17.824,-1.03
17.828,-1.07
17.832,-1.075
17.836,-1.11
17.84,-1.125
17.844,-1.12
17.848,-1.095
17.852,-1.075
17.856,-1.015
17.86,-0.98
17.864,-0.92
17.868,-0.9
17.872,-0.885
17.876,-0.845
17.88,-0.78
17.884,-0.72
17.888,-0.655
17.892,-0.59
17.896,-0.52
17.9,-0.495
17.904,-0.45
17.908,-0.42
17.912,-0.39
17.916,-0.39
17.92,-0.43
17.924,-0.415
17.928,-0.4
17.932,-0.395
17.936,-0.395
17.94,-0.38
17.944,-0.365
17.948,-0.355
17.952,-0.35
17.956,-0.365
17.96,-0.355
17.964,-0.36
17.968,-0.385
17.972,-0.395
17.976,-0.39
17.98,-0.4
17.984,-0.395
17.988,-0.38
17.992,-0.375
17.996,-0.38
18.0,-0.39
18.004,-0.405
18.008,-0.415
18.012,-0.425
18.016,-0.435
18.02,-0.405
18.024,-0.42
18.028,-0.44
18.032,-0.42
18.036,-0.42
18.04,-0.42
18.044,-0.455
18.048,-0.46
18.052,-0.435
18.056,-0.455
18.06,-0.435
18.064,-0.465
18.068,-0.45
18.072,-0.45
18.076,-0.42
18.08,-0.44
18.084,-0.43
18.088,-0.42
18.092,-0.415
18.096,-0.415
18.1,-0.41
18.104,-0.455
18.108,-0.385
18.112,-0.16
18.116,0.2
18.12,0.54
18.124,0.74
18.128,0.61
18.132,-0.05
18.136,-1.015
18.14,-1.655
18.144,-1.92
18.148,-1.895
18.152,-1.77
18.156,-1.58
18.16,-1.27
18.164,-0.925
18.168,-0.595
18.172,-0.4
18.176,-0.315
18.18,-0.285
18.184,-0.28
18.188,-0.315
18.192,-0.34
18.196,-0.33
18.2,-0.32
18.204,-0.31
18.208,-0.285
18.212,-0.26
18.216,-0.245
18.22,-0.25
18.224,-0.295
18.228,-0.305
18.232,-0.34
18.236,-0.36
18.24,-0.38
18.244,-0.4
18.248,-0.4
18.252,-0.385
18.256,-0.39
18.26,-0.4
18.264,-0.405
18.268,-0.4
18.272,-0.41
18.276,-0.435
18.28,-0.465
18.284,-0.48
18.288,-0.5
18.292,-0.5
18.296,-0.515
18.3,-0.515
18.304,-0.52
18.308,-0.54
18.312,-0.565
18.316,-0.575
18.32,-0.6
18.324,-0.62
18.328,-0.665
18.332,-0.68
18.336,-0.7
18.34,-0.7
18.344,-0.695
18.348,-0.725
18.352,-0.735
18.356,-0.76
18.36,-0.795
18.364,-0.79
18.368,-0.795
18.372,-0.805
18.376,-0.77
18.38,-0.765
18.384,-0.745
18.388,-0.7
18.392,-0.655
18.396,-0.62
18.4,-0.58
18.404,-0.545
18.408,-0.51
18.412,-0.465
18.416,-0.415
18.42,-0.37
18.424,-0.35
18.428,-0.29
18.432,-0.28
18.436,-0.24
18.44,-0.245
18.444,-0.23
18.448,-0.2
18.452,-0.205
18.456,-0.23
18.46,-0.245
18.464,-0.265
18.468,-0.29
18.472,-0.3
18.476,-0.305
18.48,-0.315
18.484,-0.3
18.488,-0.305
18.492,-0.31
18.496,-0.3
18.5,-0.32
18.504,-0.33
18.508,-0.345
18.512,-0.355
18.516,-0.365
18.52,-0.355
18.524,-0.345
18.528,-0.355
18.532,-0.315
18.536,-0.345
18.54,-0.345
18.544,-0.36
18.548,-0.37
18.552,-0.365
18.556,-0.32
18.56,-0.255
18.564,-0.24
18.568,-0.22
18.572,-0.195
18.576,-0.2
18.58,-0.21
18.584,-0.21
18.588,-0.215
18.592,-0.225
18.596,-0.25
18.6,-0.24
18.604,-0.25
18.608,-0.23
18.612,-0.21
18.616,-0.195
18.62,-0.17
18.624,-0.17
18.628,-0.17
18.632,-0.145
18.636,-0.135
18.64,-0.12
18.644,-0.065
18.648,0.0
18.652,0.07
18.656,0.14
18.66,0.155
18.664,0.145
18.668,0.13
18.672,0.085
18.676,0.06
18.68,0.03
18.684,-0.04
18.688,-0.085
18.692,-0.145
18.696,-0.205
18.7,-0.215
18.704,-0.23
18.708,-0.26
18.712,-0.26
18.716,-0.275
18.72,-0.275
18.724,-0.285
18.728,-0.31
18.732,-0.285
18.736,-0.29
18.74,-0.225
18.744,-0.125
18.748,-0.045
18.752,0.065
18.756,0.345
18.76,0.625
18.764,0.83
18.768,0.98
18.772,1.065
18.776,0.715
18.78,-0.16
18.784,-1.0
18.788,-1.51
18.792,-1.65
18.796,-1.55
18.8,-1.31
18.804,-1.02
18.808,-0.74
18.812,-0.565
18.816,-0.475
18.82,-0.425
18.824,-0.375
18.828,-0.355
18.832,-0.34
18.836,-0.325
18.84,-0.305
18.844,-0.305
18.848,-0.32
18.852,-0.31
18.856,-0.32
18.86,-0.34
18.864,-0.345
18.868,-0.355
18.872,-0.33
18.876,-0.33
18.88,-0.32
18.884,-0.31
18.888,-0.32
18.892,-0.34
18.896,-0.35
18.9,-0.33
18.904,-0.355
18.908,-0.37
18.912,-0.365
18.916,-0.385
18.92,-0.4
18.924,-0.37
18.928,-0.395
18.932,-0.395
18.936,-0.4
18.94,-0.42
18.944,-0.46
18.948,-0.485
18.952,-0.505
18.956,-0.55
18.96,-0.55
18.964,-0.55
18.968,-0.575
18.972,-0.565
18.976,-0.565
18.98,-0.6
18.984,-0.63
18.988,-0.685
18.992,-0.7
18.996,-0.705
19.0,-0.72
19.004,-0.74
19.008,-0.75
19.012,-0.745
19.016,-0.745
19.02,-0.755
19.024,-0.74
19.028,-0.785
19.032,-0.8
19.036,-0.79
19.04,-0.785
19.044,-0.77
19.048,-0.74
19.052,-0.68
19.056,-0.64
19.06,-0.605
19.064,-0.54
19.068,-0.48
19.072,-0.425
19.076,-0.39
19.08,-0.34
19.084,-0.315
19.088,-0.25
19.092,-0.225
19.096,-0.19
19.1,-0.14
19.104,-0.115
19.108,-0.085
19.112,-0.095
19.116,-0.085
19.12,-0.075
19.124,-0.08
19.128,-0.085
19.132,-0.075
19.136,-0.08
19.14,-0.08
19.144,-0.05
19.148,-0.075
19.152,-0.065
19.156,-0.07
19.16,-0.065
19.164,-0.08
19.168,-0.09
19.172,-0.1
19.176,-0.1
19.18,-0.09
19.184,-0.1
19.188,-0.105
19.192,-0.09
19.196,-0.09
19.2,-0.09
19.204,-0.105
19.208,-0.14
19.212,-0.125
19.216,-0.125
19.22,-0.135
19.224,-0.145
19.228,-0.155
19.232,-0.125
19.236,-0.13
19.24,-0.105
19.244,-0.13
19.248,-0.15
19.252,-0.145
19.256,-0.15
19.26,-0.18
19.264,-0.185
19.268,-0.17
19.272,-0.18
19.276,-0.16
19.28,-0.155
19.284,-0.155
19.288,-0.17
19.292,-0.15
19.296,-0.175
19.3,-0.175
19.304,-0.185
19.308,-0.19
19.312,-0.185
19.316,-0.17
19.32,-0.17
19.324,-0.16
19.328,-0.16
19.332,-0.155
19.336,-0.16
19.34,-0.18
19.344,-0.215
19.348,-0.215
19.352,-0.215
19.356,-0.19
19.36,-0.19
19.364,-0.185
19.368,-0.195
19.372,-0.19
19.376,-0.18
19.38,-0.185
19.384,-0.19
19.388,-0.205
19.392,-0.21
19.396,-0.22
19.4,-0.21
19.404,-0.2
19.408,-0.175
19.412,-0.17
19.416,-0.17
19.42,-0.19
19.424,-0.2
19.428,-0.22
19.432,-0.22
19.436,-0.23
19.44,-0.22
19.444,-0.215
19.448,-0.225
19.452,-0.21
19.456,-0.19
19.46,-0.185
19.464,-0.195
19.468,-0.195
19.472,-0.2
19.476,-0.205
19.48,-0.22
19.484,-0.22
19.488,-0.23
19.492,-0.225
19.496,-0.205
19.5,-0.205
19.504,-0.215
19.508,-0.225
19.512,-0.22
19.516,-0.2
19.52,-0.22
19.524,-0.24
19.528,-0.22
19.532,-0.24
19.536,-0.225
19.54,-0.24
19.544,-0.205
19.548,-0.2
19.552,-0.2
19.556,-0.21
19.56,-0.2
19.564,-0.2
19.568,-0.18
19.572,-0.16
19.576,-0.1
19.58,-0.095
19.584,-0.105
19.588,-0.08
19.592,-0.06
19.596,-0.04
19.6,-0.005
19.604,-0.025
19.608,-0.02
19.612,0.01
19.616,0.0
19.62,-0.045
19.624,-0.055
19.628,-0.085
19.632,-0.115
19.636,-0.16
19.64,-0.19
19.644,-0.21
19.648,-0.225
19.652,-0.25
19.656,-0.3
19.66,-0.3
19.664,-0.26
19.668,-0.275
19.672,-0.24
19.676,-0.18
19.68,-0.125
19.684,-0.055
19.688,0.135
19.692,0.44
19.696,0.705
19.7,0.905
19.704,1.08
19.708,1.07
19.712,0.6
19.716,-0.31
19.72,-1.1
19.724,-1.515
19.728,-1.59
19.732,-1.47
19.736,-1.23
19.74,-0.93
19.744,-0.705
19.748,-0.515
19.752,-0.43
19.756,-0.37
19.76,-0.345
19.764,-0.3
19.768,-0.295
19.772,-0.3
19.776,-0.28
19.78,-0.29
19.784,-0.33
19.788,-0.31
19.792,-0.325
19.796,-0.33
19.8,-0.33
19.804,-0.335
19.808,-0.33
19.812,-0.32
19.816,-0.305
19.82,-0.315
19.824,-0.32
19.828,-0.35
19.832,-0.36
19.836,-0.375
19.84,-0.39
19.844,-0.37
19.848,-0.375
19.852,-0.38
19.856,-0.345
19.86,-0.355
19.864,-0.355
19.868,-0.38
19.872,-0.395
19.876,-0.43
19.88,-0.45
19.884,-0.47
19.888,-0.495
19.892,-0.515
19.896,-0.515
19.9,-0.525
19.904,-0.52
19.908,-0.555
19.912,-0.555
19.916,-0.56
19.92,-0.595
19.924,-0.61
19.928,-0.64
19.932,-0.655
19.936,-0.67
19.94,-0.67
19.944,-0.67
19.948,-0.68
19.952,-0.685
19.956,-0.695
19.96,-0.73
19.964,-0.725
19.968,-0.74
19.972,-0.76
19.976,-0.78
19.98,-0.78
19.984,-0.75
19.988,-0.73
19.992,-0.735
19.996,-0.705
20.0,-0.695
20.004,-0.65
20.008,-0.635
20.012,-0.61
20.016,-0.555
20.02,-0.5
20.024,-0.46
20.028,-0.42
20.032,-0.34
20.036,-0.295
20.04,-0.255
20.044,-0.23
20.048,-0.21
20.052,-0.19
20.056,-0.165
20.06,-0.135
20.064,-0.135
20.068,-0.12
20.072,-0.1
20.076,-0.095
20.08,-0.07
20.084,-0.09
20.088,-0.09
20.092,-0.07
20.096,-0.05
20.1,-0.085
20.104,-0.105
20.108,-0.095
20.112,-0.09
20.116,-0.1
20.12,-0.075
20.124,-0.065
20.128,-0.06
20.132,-0.09
20.136,-0.09
20.14,-0.115
20.144,-0.12
20.148,-0.125
20.152,-0.12
20.156,-0.12
20.16,-0.11
20.164,-0.11
20.168,-0.12
20.172,-0.085
20.176,-0.09
20.18,-0.11
20.184,-0.115
20.188,-0.155
20.192,-0.15
20.196,-0.15
20.2,-0.14
20.204,-0.165
20.208,-0.13
20.212,-0.145
20.216,-0.155
20.22,-0.16
20.224,-0.15
20.228,-0.185
20.232,-0.165
20.236,-0.16
20.24,-0.175
20.244,-0.175
20.248,-0.155
20.252,-0.15
20.256,-0.13
20.26,-0.11
20.264,-0.125
20.268,-0.125
20.272,-0.12
20.276,-0.12
20.28,-0.115
20.284,-0.165
20.288,-0.16
20.292,-0.18
20.296,-0.15
20.3,-0.13
20.304,-0.165
20.308,-0.185
20.312,-0.2
20.316,-0.15
20.32,-0.13
20.324,-0.13
20.328,-0.16
20.332,-0.19
20.336,-0.195
20.34,-0.165
20.344,-0.11
20.348,-0.11
20.352,-0.09
20.356,-0.03
20.36,-0.04
20.364,-0.04
20.368,-0.08
20.372,-0.065
20.376,-0.07
20.38,-0.06
20.384,-0.04
20.388,-0.005
20.392,-0.01
20.396,-0.04
20.4,-0.055
20.404,-0.06
20.408,-0.05
20.412,-0.05
20.416,-0.07
20.42,-0.09
20.424,-0.045
20.428,-0.03
20.432,-0.04
20.436,-0.025
20.44,0.02
20.444,0.02
20.448,0.04
20.452,0.05
20.456,0.055
20.46,0.04
20.464,0.06
20.468,0.05
20.472,0.045
20.476,0.05
20.48,0.08
20.484,0.085
20.488,0.055
20.492,0.025
20.496,0.0
20.5,0.0
20.504,-0.04
20.508,-0.125
20.512,-0.29
20.516,-0.36
20.52,-0.38
20.524,-0.37
20.528,-0.345
20.532,-0.335
20.536,-0.31
20.54,-0.31
20.544,-0.345
20.548,-0.32
20.552,-0.27
20.556,-0.095
20.56,0.245
20.564,0.645
20.568,0.9
20.572,1.095
20.576,1.155
20.58,0.8
20.584,-0.06
20.588,-0.945
20.592,-1.48
20.596,-1.7
20.6,-1.665
20.604,-1.545
20.608,-1.3
20.612,-0.985
20.616,-0.71
20.62,-0.55
20.624,-0.51
20.628,-0.495
20.632,-0.47
20.636,-0.465
20.64,-0.435
20.644,-0.43
20.648,-0.43
20.652,-0.42
20.656,-0.42
20.66,-0.415
20.664,-0.4
20.668,-0.435
20.672,-0.435
20.676,-0.43
20.68,-0.44
20.684,-0.48
20.688,-0.49
20.692,-0.46
20.696,-0.465
20.7,-0.435
20.704,-0.45
20.708,-0.465
20.712,-0.47
20.716,-0.48
20.72,-0.53
20.724,-0.545
20.728,-0.545
20.732,-0.525
20.736,-0.51
20.74,-0.525
20.744,-0.54
20.748,-0.58
20.752,-0.595
20.756,-0.605
20.76,-0.64
20.764,-0.68
20.768,-0.69
20.772,-0.72
20.776,-0.74
20.78,-0.77
20.784,-0.79
20.788,-0.825
20.792,-0.86
20.796,-0.895
20.8,-0.885
20.804,-0.905
20.808,-0.94
20.812,-0.995
20.816,-1.0
20.82,-1.01
20.824,-1.035
20.828,-1.065
20.832,-1.075
20.836,-1.08
20.84,-1.085
20.844,-1.1
20.848,-1.095
20.852,-1.1
20.856,-1.09
20.86,-1.09
20.864,-1.06
20.868,-1.02
20.872,-0.975
20.876,-0.9
20.88,-0.845
20.884,-0.78
20.888,-0.75
20.892,-0.71
20.896,-0.665
20.9,-0.63
20.904,-0.6
20.908,-0.55
20.912,-0.51
20.916,-0.495
20.92,-0.44
20.924,-0.39
20.928,-0.355
20.932,-0.34
20.936,-0.32
20.94,-0.33
20.944,-0.33
20.948,-0.31
20.952,-0.315
20.956,-0.305
20.96,-0.275
20.964,-0.255
20.968,-0.24
20.972,-0.22
20.976,-0.24
20.98,-0.275
20.984,-0.26
20.988,-0.26
20.992,-0.265
20.996,-0.255
21.0,-0.275
21.004,-0.285
21.008,-0.285
21.012,-0.275
21.016,-0.275
21.02,-0.25
21.024,-0.25
21.028,-0.255
21.032,-0.285
21.036,-0.31
21.04,-0.295
21.044,-0.305
21.048,-0.29
21.052,-0.28
21.056,-0.28
21.06,-0.3
21.064,-0.29
21.068,-0.285
21.072,-0.3
21.076,-0.325
21.08,-0.345
21.084,-0.33
21.088,-0.335
21.092,-0.32
21.096,-0.315
21.1,-0.285
21.104,-0.28
21.108,-0.29
21.112,-0.315
21.116,-0.32
21.12,-0.355
21.124,-0.335
21.128,-0.33
21.132,-0.33
21.136,-0.33
21.14,-0.32
21.144,-0.315
21.148,-0.31
21.152,-0.305
21.156,-0.315
21.16,-0.33
21.164,-0.335
21.168,-0.34
21.172,-0.335
21.176,-0.33
21.18,-0.33
21.184,-0.31
21.188,-0.305
21.192,-0.31
21.196,-0.3
21.2,-0.3
21.204,-0.315
21.208,-0.36
21.212,-0.365
21.216,-0.35
21.22,-0.36
21.224,-0.32
21.228,-0.305
21.232,-0.295
21.236,-0.31
21.24,-0.3
21.244,-0.315
21.248,-0.32
21.252,-0.35
21.256,-0.355
21.26,-0.345
21.264,-0.34
21.268,-0.315
21.272,-0.315
21.276,-0.285
21.28,-0.29
21.284,-0.285
21.288,-0.26
21.292,-0.225
21.296,-0.24
21.3,-0.22
21.304,-0.21
21.308,-0.18
21.312,-0.165
21.316,-0.125
21.32,-0.135
21.324,-0.14
21.328,-0.125
21.332,-0.13
21.336,-0.17
21.34,-0.195
21.344,-0.22
21.348,-0.25
21.352,-0.26
21.356,-0.3
21.36,-0.32
21.364,-0.32
21.368,-0.305
21.372,-0.32
21.376,-0.345
21.38,-0.35
21.384,-0.36
21.388,-0.36
21.392,-0.34
21.396,-0.29
21.4,-0.2
21.404,-0.065
21.408,0.155
21.412,0.475
21.416,0.745
21.42,0.92
21.424,0.985
21.428,0.765
21.432,0.025
21.436,-0.87
21.44,-1.475
21.444,-1.69
21.448,-1.67
21.452,-1.525
21.456,-1.325
21.46,-1.045
21.464,-0.825
21.468,-0.65
21.472,-0.555
21.476,-0.51
21.48,-0.495
21.484,-0.475
21.488,-0.475
21.492,-0.445
21.496,-0.425
21.5,-0.42
21.504,-0.43
21.508,-0.405
21.512,-0.43
21.516,-0.45
21.52,-0.43
21.524,-0.43
21.528,-0.455
21.532,-0.43
21.536,-0.47
21.54,-0.46
21.544,-0.445
21.548,-0.45
21.552,-0.455
21.556,-0.455
21.56,-0.48
21.564,-0.525
21.568,-0.545
21.572,-0.53
21.576,-0.51
21.58,-0.535
21.584,-0.52
21.588,-0.515
21.592,-0.53
21.596,-0.565
21.6,-0.57
21.604,-0.61
21.608,-0.655
21.612,-0.67
21.616,-0.715
21.62,-0.725
21.624,-0.745
21.628,-0.755
21.632,-0.775
21.636,-0.79
21.64,-0.805
21.644,-0.86
21.648,-0.905
21.652,-0.945
21.656,-0.97
21.66,-0.98
21.664,-1.01
21.668,-1.01
21.672,-1.03
21.676,-1.04
21.68,-1.06
21.684,-1.09
21.688,-1.08
21.692,-1.125
21.696,-1.115
21.7,-1.11
21.704,-1.13
21.708,-1.09
21.712,-1.07
21.716,-1.04
21.72,-0.98
21.724,-0.93
21.728,-0.87
21.732,-0.835
21.736,-0.79
21.74,-0.765
21.744,-0.715
